# xyscan Version 4.6.1
# Date: Mon Sep 25 18:00:41 2023
# Scanned by: wenbin
# Source: /home/wenbin/Downloads/image (1).png
# Comment: 
# Format: x, y, dy, +dy
16.054	0.26771	0.036323	0.036323		
29.938	0.26502	0.021973	0.021973		
41.436	0.22915	0.010314	0.010314		
52.283	0.19148	0.0071749	0.0071749		
63.347	0.1565	0.0080717	0.0080717		
73.76	0.13677	0.0071749	0.0071749		
82.438	0.10448	0.0058296	0.0058296		
93.502	0.10717	0.0080717	0.0080717		
103.05	0.14664	0.011659	0.011659		
# EoF
