# xyscan Version 4.6.1
# Date: Mon Sep 25 17:58:30 2023
# Scanned by: wenbin
# Source: /home/wenbin/Downloads/image (1).png
# Comment: 
# Format: x, y, dy, +dy
18.634	0.33712	0.058297	0.058297		
34.037	0.32271	0.027511	0.027511		
46.957	0.269	0.01441	0.01441		
59.876	0.22445	0.0098253	0.0098253		
72.547	0.17991	0.011135	0.011135		
83.727	0.15764	0.0091703	0.0091703		
94.161	0.1262	0.01048	0.01048		
106.58	0.14585	0.01048	0.01048		
117.76	0.16288	0.015066	0.015066		
# EoF
